"","code","src_actor","month","tgt_actor","country_code","year","date8_val","id","source","date8","src_agent","latitude","src_other_agent","geoname","quad_class","source_text","root_code","tgt_other_agent","day","target","goldstein","tgt_agent","longitude","url"
"679","190","IGO","03","","","2017",2017-03-27 20:00:00,"5a83409cff261b48ad0747fb_4","IGOMOSOIC","20170328","","","MOS;OIC"," ",4,"int_the_news_top","19","UAF;MUS","28","---UAFMUS",-10,"","","http://feedproxy.google.com/~r/com/cwEr/~3/asNE_mpqo-c/195014-Gen-Raheels-heading-military-alliance-to-create-anarchy-Moosavi"
"680","173","","03","","USA","2017",2017-03-27 20:00:00,"5a83409dff261b48ad074802_1","---CVLCRM","20170328","CVL","27.9378","CRM","Brandon ",4,"sfgate_national","17","CRM","28","---CVLCRM",-5,"CVL","-82.28592","http://www.sfgate.com/news/crime/article/Mother-of-suspected-kidnapper-arrested-11031772.php"
"681","030","IDN","03","","IDN","2017",2017-03-26 20:00:00,"5a834071ff261b48ad074660_1","IDN","20170327","","-6.21462","","Jakarta ",1,"malstar_regional","03","","27","---GOV",4,"GOV","106.84513","http://www.thestar.com.my/news/regional/2017/03/28/bekasi-church-construction-to-get-police-protection/"
"682","190","","03","","","2017",2017-03-26 20:00:00,"5a834071ff261b48ad074660_4","---MUS","20170327","","","MUS"," ",4,"malstar_regional","19","","27","---COP",-10,"COP","","http://www.thestar.com.my/news/regional/2017/03/28/bekasi-church-construction-to-get-police-protection/"
"683","020","","03","","","2017",2017-03-26 20:00:00,"5a834071ff261b48ad074660_6","---OPP","20170327","OPP","",""," ",0,"malstar_regional","02","","27","---GOV",3,"GOV","","http://www.thestar.com.my/news/regional/2017/03/28/bekasi-church-construction-to-get-police-protection/"
"684","110","","03","NGO","","2017",2017-03-27 20:00:00,"5a83409cff261b48ad0747f6_1","---JUD","20170328","JUD","",""," ",3,"sfgate_national","11","USA;HRI","28","NGOUSAHRI",-2,"","","http://www.sfgate.com/nation/article/Judge-dismisses-challenge-to-database-on-11031753.php"
"685","110","","03","NGO","","2017",2017-03-27 20:00:00,"5a83409cff261b48ad0747f6_2","---JUD","20170328","JUD","",""," ",3,"sfgate_national","11","USA;HRI","28","NGOUSAHRI",-2,"","","http://www.sfgate.com/nation/article/Judge-dismisses-challenge-to-database-on-11031753.php"
"686","060","","03","","","2017",2017-03-27 20:00:00,"5a83409dff261b48ad074805_5","---LEG","20170328","","","LEG"," ",2,"wn_politics","06","LEG","28","---LEG",6,"","","https://article.wn.com/view/2017/03/28/Cornyn_Urges_Democrats_to_Listen_to_Former_Chairman_Resist_P/"
"687","020","","03","","","2017",2017-03-27 20:00:00,"5a83409bff261b48ad0747ee_3","---JUD","20170328","JUD","",""," ",0,"int_the_news_top","02","","28","---JUD",3,"JUD","","http://feedproxy.google.com/~r/com/cwEr/~3/A39CoEQV1_U/195009-Nine-NAB-officers-ought-to-seek-retirement-SC"
"688","173","USA","03","USA","USA","2017",2017-03-27 20:00:00,"5a83409cff261b48ad0747fa_5","USACVL","20170328","CVL","40.00032",""," Illinois",4,"sfgate_national","17","","28","USA",-5,"","-89.25037","http://www.sfgate.com/news/crime/article/Suit-alleging-Home-Depot-negligence-in-killing-11031397.php"
"689","030","","03","THA","THA","2017",2017-03-27 20:00:00,"5a83409eff261b48ad074809_2","---BUS","20170328","BUS","13.17372","","Si Racha Changwat Chon Buri",1,"bangkokpost_top","03","","28","THA",4,"","100.93111","http://www.bangkokpost.com/business/news/1222410/golden-land-raises-target"
"690","010","PHL","03","","HND","2017",2017-03-27 20:00:00,"5a83409eff261b48ad074810_2","PHLMIL","20170328","MIL","15.45","","Mindanao Departamento de Yoro",0,"phil_inquirer","01","","28","---MIL",0,"MIL","-87.68333","http://newsinfo.inquirer.net/884370/roro-chief-engineer-rescued-by-military-from-abu-sayyaf"
"691","073","IMG","03","","","2017",2017-03-27 20:00:00,"5a83409eff261b48ad074810_4","IMGSEAMUSASFMIL","20170328","","","SEA;MUS;ASF;MIL"," ",2,"phil_inquirer","07","","28","---MIL",7.4,"MIL","","http://newsinfo.inquirer.net/884370/roro-chief-engineer-rescued-by-military-from-abu-sayyaf"
"692","110","USA","03","USA","USA","2017",2017-03-27 20:00:00,"5a83409dff261b48ad074800_1","USAJUD","20170328","JUD","38.58157","","Sacramento California",3,"sfgate_national","11","","28","USA",-2,"","-121.4944","http://www.sfgate.com/news/article/California-chief-justice-warns-rule-of-law-11031771.php"
"693","010","USA","03","","USA","2017",2017-03-27 20:00:00,"5a83409dff261b48ad074800_3","USAJUD","20170328","JUD","37.25022",""," California",0,"sfgate_national","01","LEG","28","---LEG",0,"","-119.75126","http://www.sfgate.com/news/article/California-chief-justice-warns-rule-of-law-11031771.php"
"694","112","","03","","","2017",2017-03-27 20:00:00,"5a8340a0ff261b48ad07481f_3","---COP","20170328","COP","",""," ",3,"int_the_news_top","11","","28","---MIL",-2,"MIL","","http://feedproxy.google.com/~r/com/cwEr/~3/cRg5wetZDbQ/195022-India-kills-two-Kashmiris-in-Pulwama-district"
"695","0311","IGO","03","","","2017",2017-03-27 20:00:00,"5a83409fff261b48ad074812_4","IGOWSTNAT","20170328","","","WST;NAT"," ",1,"int_the_news_top","03","","28","---MIL",5.2,"MIL","","http://feedproxy.google.com/~r/com/cwEr/~3/SVVhP3YiSMo/195017-Nato-to-spend-three-billion-euros-on-satellite-cyber-defences"
"696","030","","03","","","2017",2017-03-27 20:00:00,"5a83409fff261b48ad07481a_4","---GOV","20170328","GOV","",""," ",1,"int_the_news_top","03","","28","---BUS",4,"BUS","","http://feedproxy.google.com/~r/com/cwEr/~3/lGVOdGtLwNU/195019-Ahsan-terms-CPEC-a-big-bang-for-countrys-economy"
"697",NA,NA,"03",NA,"PAK","2017",2017-03-27 20:00:00,"5a83409fff261b48ad07481a_5",NA,"20170328",NA,"30",NA,"Islamic Republic of Pakistan ",NA,"int_the_news_top",NA,NA,"28",NA,NA,NA,"70","http://feedproxy.google.com/~r/com/cwEr/~3/lGVOdGtLwNU/195019-Ahsan-terms-CPEC-a-big-bang-for-countrys-economy"
"698","040","","03","ZAF","PAK","2017",2017-03-27 20:00:00,"5a83409fff261b48ad074816_1","---GOV","20170328","GOV","33.72148","","Islamabad Islāmābād Capital Territory",1,"int_the_news_top","04","","28","ZAFMIL",1,"MIL","73.04329","http://feedproxy.google.com/~r/com/cwEr/~3/oftcWxmgBU0/195018-S-Africa-Pakistan-sign-MoU-for-defence-cooperation"
"699","010","","03","","","2017",2017-03-27 20:00:00,"5a83409eff261b48ad07480c_5","---GOV","20170328","GOV","",""," ",0,"int_the_news_top","01","","28","---GOV",0,"GOV","","http://feedproxy.google.com/~r/com/cwEr/~3/QZOLpJUSARI/195016-IHC-annuls-shifting-of-five-regulatory-bodies-under-ministries"
"700",NA,NA,"03",NA,"CHN","2017",2017-03-27 20:00:00,"5a8340a0ff261b48ad074821_1",NA,"20170328",NA,"39.9075",NA,"Beijing Beijing Shi",NA,"wn_asia",NA,NA,"28",NA,NA,NA,"116.39723","https://article.wn.com/view/2017/03/28/China_Australia_embrace_cooperation/"
"701","044","CHN","03","","FRA","2017",2017-03-27 20:00:00,"5a8340a0ff261b48ad074821_3","CHN","20170328","","50.04606","","Eu ",1,"wn_asia","04","","28","---GOV",2.5,"GOV","1.42079","https://article.wn.com/view/2017/03/28/China_Australia_embrace_cooperation/"
"702",NA,NA,"03",NA,"ESP","2017",2017-03-26 20:00:00,"5a834072ff261b48ad074663_1",NA,"20170327",NA,"41.38879",NA,"Barcelona Catalunya",NA,"nigeria_thepunch",NA,NA,"27",NA,NA,NA,"2.15899","http://punchng.com/ronaldo-tops-messi-in-earnings/"
"703","051","","03","","","2017",2017-03-27 20:00:00,"5a8340a0ff261b48ad07481e_3","---GOV","20170328","GOV","",""," ",1,"google","05","EDU","28","---GOVEDU",3.4,"GOV","","http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGvszVI5gUKsFSPHnFuIMpolQ2BIQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779440304312&ei=2qfZWJOqDNLOqALf5InQCA&url=https://www.washingtonpost.com/news/education/wp/2017/03/27/trump-signs-bills-overturning-obama-era-education-regulations/"
"704","140","","03","RUS","RUS","2017",2017-03-27 20:00:00,"5a8340a1ff261b48ad07482c_3","---PPL","20170328","","55.75222","PPL","Moscow Moskva",4,"xinhua","14","","28","RUS",-6.5,"","37.61556","http://news.xinhuanet.com/english/photo/2017-03/28/c_136162690.htm"
"705",NA,NA,"03",NA,"GBR","2017",2017-03-27 20:00:00,"5a8340a0ff261b48ad074823_1",NA,"20170328",NA,"51.50853",NA,"London England",NA,"xinhua",NA,NA,"28",NA,NA,NA,"-0.12574","http://news.xinhuanet.com/english/2017-03/28/c_136162567.htm"
"706","030","AFG","03","AFG","AFG","2017",2017-03-27 20:00:00,"5a8340a2ff261b48ad074830_1","AFGMIL","20170328","MIL","34.95",""," Wilāyat-e Kunaṟ",1,"xinhua","03","","28","AFGMIL",4,"MIL","71.13333","http://news.xinhuanet.com/english/2017-03/27/c_136161375.htm"
"707","171","AFG","03","AFG","","2017",2017-03-27 20:00:00,"5a8340a2ff261b48ad074830_6","AFGMIL","20170328","MIL","",""," ",4,"xinhua","17","UAF","28","AFGREBUAF",-9.2,"REB","","http://news.xinhuanet.com/english/2017-03/27/c_136161375.htm"
"708","173","","03","USA","USA","2017",2017-03-27 20:00:00,"5a8340a3ff261b48ad07483a_1","---GOV","20170328","GOV","42.35843","","Boston Massachusetts",4,"wn_politics","17","","28","USA",-5,"","-71.05977","https://article.wn.com/view/2017/03/28/Real_Estate_Broker_Indicted_for_Stealing_464000_From_Homeown/"
"709","112","","03","","RUS","2017",2017-03-27 20:00:00,"5a83409fff261b48ad074814_1","---GOV","20170328","GOV","60","","Russian Federation ",3,"google","11","","28","---GOV",-2,"GOV","100","http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEqGrqHtujRfiUHMHD85VEDWzzBzw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779440155779&ei=2qfZWJOqDNLOqALf5InQCA&url=https://www.washingtonpost.com/news/post-nation/wp/2017/03/27/23-people-ask-the-justice-department-to-launch-a-criminal-inquiry-into-its-chief-jeff-sessions/"
"710","010","USA","03","","USA","2017",2017-03-27 20:00:00,"5a83409fff261b48ad074814_4","USAJUD","20170328","JUD","42.36565",""," Massachusetts",0,"google","01","","28","MED",0,"","-71.10832","http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEqGrqHtujRfiUHMHD85VEDWzzBzw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779440155779&ei=2qfZWJOqDNLOqALf5InQCA&url=https://www.washingtonpost.com/news/post-nation/wp/2017/03/27/23-people-ask-the-justice-department-to-launch-a-criminal-inquiry-into-its-chief-jeff-sessions/"
"711","042","USA","03","IRQ","IRQ","2017",2017-03-27 20:00:00,"5a8340a0ff261b48ad07481c_3","USAMIL","20170328","MIL","33","","Republic of Iraq ",1,"google","04","","28","IRQ",1.9,"","44","http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGYsTmCnuhCjZtGgyROZJ4ZQdAiQg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779434571252&ei=2qfZWJOqDNLOqALf5InQCA&url=https://www.nytimes.com/2017/03/27/world/middleeast/mosul-iraq-isis-civilian-deaths-us-airstrikes.html"
"712","030","","03","","","2017",2017-03-27 20:00:00,"5a8340a2ff261b48ad074837_6","---GOVEDU","20170328","GOV","","EDU"," ",1,"wn_africa","03","","28","---CVL",4,"CVL","","https://article.wn.com/view/2017/03/28/Subscribe_to_Fifelife/"
"713","173","USA","03","","USA","2017",2017-03-27 20:00:00,"5a8340a5ff261b48ad074850_1","USACOPCVL","20170328","COP","43.1009","CVL","Utica New York",4,"wn_politics","17","","28","---CRM",-5,"CRM","-75.23266","https://article.wn.com/view/2017/03/28/Utica_Man_charged_with_felony_Marijuana_possession/"
"714","060","GBR","03","AUS","GBR","2017",2017-03-27 20:00:00,"5a8340a5ff261b48ad074853_3","GBRGOV","20170328","GOV","54.75844","","United Kingdom of Great Britain and Northern Ireland ",2,"wn_asia","06","","28","AUSMIL",6,"MIL","-2.69531","https://article.wn.com/view/2017/03/28/Historic_naval_refuelling_at_Viva_Energy_s_Gore_Bay_Terminal/"
"715","010","","03","RUS","USA","2017",2017-03-27 20:00:00,"5a83409fff261b48ad074819_1","---MED","20170328","MED","36.54725","","Kremlin Oklahoma",0,"bbc","01","","28","RUSGOV",0,"GOV","-97.83145","http://www.bbc.co.uk/news/world-europe-39410955"
"716","112","","03","","","2017",2017-03-27 20:00:00,"5a8340a5ff261b48ad074852_3","---COP","20170328","COP","",""," ",3,"wn_politics","11","PPL","28","---PPL",-2,"","","https://article.wn.com/view/2017/03/28/Police_Media_Releases_3_27_2017_Jason_Jarrell_Williams_Sough/"
"717","190","USA","03","IRQ","IRQ","2017",2017-03-27 20:00:00,"5a8340a5ff261b48ad074852_4","USA","20170328","","36.335","","Mosul ",4,"wn_politics","19","","28","IRQCVL",-10,"CVL","43.11889","https://article.wn.com/view/2017/03/28/Police_Media_Releases_3_27_2017_Jason_Jarrell_Williams_Sough/"
"718","020","AUS","03","AUS","GBR","2017",2017-03-27 20:00:00,"5a8340a6ff261b48ad07485e_2","AUSGOV","20170328","GOV","51.90006","","Cheltenham England",0,"australia_smh_national","02","LAB","28","AUSGOVLAB",3,"GOV","-2.07972","http://www.smh.com.au/national/adelaide-gravedigger-took-photos-of-remains-allegedly-shared-them-with-others-20170328-gv7wgg.html"
"719","020","MNC","03","","CAN","2017",2017-03-27 20:00:00,"5a8340a6ff261b48ad074859_5","MNCCAN","20170328","","43.70011","CAN","Toronto Ontario",0,"wn_politics","02","PPL","28","---PPL",3,"","-79.4163","https://article.wn.com/view/2017/03/28/Public_invited_to_debate_collaborate_and_create_as_consultat/"
"720","040","JAM","03","JAM","JAM","2017",2017-03-27 20:00:00,"5a8340a6ff261b48ad074858_1","JAM","20170328","","17.99702","","Kingston Kingston",1,"wn_politics","04","","28","JAM",1,"","-76.79358","https://article.wn.com/view/2017/03/28/IWF_Jamaica_Holds_Conference_Featuring_New_York_Women_s_Foru/"
"721","051","","03","","","2017",2017-03-27 20:00:00,"5a8340a8ff261b48ad07486b_3","---JUD","20170328","JUD","",""," ",1,"nigeria_thepunch","05","","28","---PTY",3.4,"PTY","","http://punchng.com/protest-in-uyo-over-court-ruling-on-senatorial-seat/"
"722","120","","03","","NGA","2017",2017-03-27 20:00:00,"5a8340a8ff261b48ad074869_1","---PTYGOV","20170328","PTY","5.51737","GOV","Warri Delta State",3,"nigeria_thepunch","12","LEG","28","---LEG",-4,"","5.75006","http://punchng.com/delta-pdp-lp-members-defect-to-apc/"
"723",NA,NA,"03",NA,"GBR","2017",2017-03-26 20:00:00,"5a834069ff261b48ad074611_1",NA,"20170327",NA,"54.5",NA," Northern Ireland",NA,"skorea_chosun",NA,NA,"27",NA,NA,NA,"-6.5","http://english.chosun.com/site/data/html_dir/2017/03/28/2017032800499.html"
"724","040","GBR","03","IGO","GBR","2017",2017-03-26 20:00:00,"5a834069ff261b48ad074611_3","GBR","20170327","","54.5",""," Northern Ireland",1,"skorea_chosun","04","EUR;EEC","27","IGOEUREEC",1,"","-6.5","http://english.chosun.com/site/data/html_dir/2017/03/28/2017032800499.html"
"725","010","IRL","03","","GBR","2017",2017-03-26 20:00:00,"5a834069ff261b48ad074611_4","IRL","20170327","","54.5",""," Northern Ireland",0,"skorea_chosun","01","","27","MED",0,"","-6.5","http://english.chosun.com/site/data/html_dir/2017/03/28/2017032800499.html"
"726","043","PAK","03","","PAK","2017",2017-03-27 20:00:00,"5a8340aaff261b48ad07487e_4","PAK","20170328","","24.8608","","Karachi ",1,"int_the_news_karachi","04","","28","---GOV",2.8,"GOV","67.0104","http://feedproxy.google.com/~r/TheNewsInternational-Karachi/~3/i-tGeE2kh5Y/194860-Petroleum-Minister-visits-5bn-PARCO-Coastal-Refinery"
"727","173","NGA","03","","NGA","2017",2017-03-27 20:00:00,"5a8340a7ff261b48ad074866_1","NGALEG","20170328","","7.15571","LEG","Abeokuta Ogun State",4,"nigeria_thepunch","17","","28","---GOV",-5,"GOV","3.34509","http://punchng.com/nlc-chairman-sues-ogun-over-dismissal/"
"728","111","PAK","03","","PAK","2017",2017-03-27 20:00:00,"5a8340a8ff261b48ad074870_1","PAK","20170328","","24.8608","","Karachi Sindh",3,"int_the_news_karachi","11","","28","---GOV",-2,"GOV","67.0104","http://feedproxy.google.com/~r/TheNewsInternational-Karachi/~3/AwqMMQ9l09I/194859-Centre-draws-PTIs-ire-over-inaction-against-Altaf-Sharjeel"
"729","010","PAK","03","","PAK","2017",2017-03-27 20:00:00,"5a8340aaff261b48ad074881_4","PAK","20170328","","24.8608","","Karachi Sindh",0,"int_the_news_karachi","01","","28","---GOV",0,"GOV","67.0104","http://feedproxy.google.com/~r/TheNewsInternational-Karachi/~3/Sz_CLBRJGqg/194861-Operation-to-continue-for-lasting-peace-in-Karachi"
"730","030","USA","03","","USA","2017",2017-03-27 20:00:00,"5a8340a1ff261b48ad074825_1","USA","20170328","","35.7721","","Raleigh North Carolina",1,"google","03","","28","---BUS",4,"BUS","-78.63861","http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGQcux21mxkwAzPwXaapCXJs5z1yA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779438258176&ei=2qfZWJOqDNLOqALf5InQCA&url=http://www.foxsports.com/nba/story/ap-exclusive-price-tag-of-north-carolina-s-lgbt-law-3-76b-032717-2"
"731","020","","03","","","2017",2017-03-27 20:00:00,"5a8340aaff261b48ad074885_1","---JUD","20170328","JUD","",""," ",0,"skorea_chosun","02","ELI","28","---ELI",3,"","","http://english.chosun.com/site/data/html_dir/2017/03/28/2017032800711.html"
"732","050","GBR","03","","","2017",2017-03-27 20:00:00,"5a8340a8ff261b48ad074872_1","GBRJUD","20170328","JUD","",""," ",1,"uk_telegraph_politics","05","","28","---BUS",3.5,"BUS","","http://www.telegraph.co.uk/news/2017/03/27/new-great-british-bake-judge-prue-leith-reveals-shows-bosses/"
"733","033","PAK","03","","","2017",2017-03-27 20:00:00,"5a8340abff261b48ad074886_1","PAKEDU","20170328","EDU","",""," ",1,"int_the_news_karachi","03","","28","---CVL",5.2,"CVL","","http://feedproxy.google.com/~r/TheNewsInternational-Karachi/~3/tLFwH7Vx0zQ/194863-Newly-procured-genome-mapping-machine-to-help-diagnose-fatal-diseases"
"734","060","","03","","","2017",2017-03-27 20:00:00,"5a8340abff261b48ad07488e_1","---JUD","20170328","JUD","",""," ",2,"int_the_news_karachi","06","","28","---GOV",6,"GOV","","http://feedproxy.google.com/~r/TheNewsInternational-Karachi/~3/w6Cx8CW7f8g/194867-Law-officers-comments-sought-over-plea-to-reform-rape-investigations"
"735","030","","03","","PAK","2017",2017-03-27 20:00:00,"5a8340abff261b48ad07488e_6","---GOV","20170328","GOV","26.13333",""," Sindh",1,"int_the_news_karachi","03","","28","---GOV",4,"GOV","68.76667","http://feedproxy.google.com/~r/TheNewsInternational-Karachi/~3/w6Cx8CW7f8g/194867-Law-officers-comments-sought-over-plea-to-reform-rape-investigations"
"736","010","USA","03","USA","NGA","2017",2017-03-27 20:00:00,"5a8340a9ff261b48ad074875_1","USAGOVLEG","20170328","GOV","9.05785","LEG","Abuja Federal Capital Territory",0,"nigeria_thepunch","01","LEG","28","USAGOVLEG",0,"GOV","7.49508","http://punchng.com/senate-probe-n298m-armoured-suvs-papers-are-fake-says-importer/"
"737","040","","03","","","2017",2017-03-27 20:00:00,"5a834090ff261b48ad074786_6","---COP","20170328","COP","",""," ",1,"canada_globalnews","04","","28","---CVL",1,"CVL","","http://globalnews.ca/news/3338226/one-man-charged-in-connection-with-targeted-shootings-along-highway-97/"
"738","060","PAK","03","","PAK","2017",2017-03-27 20:00:00,"5a8340adff261b48ad07489d_1","PAKGOV","20170328","GOV","24.8608","","Karachi Sindh",2,"int_the_news_karachi","06","","28","---GOV",6,"GOV","67.0104","http://feedproxy.google.com/~r/TheNewsInternational-Karachi/~3/pgAKM8Q8qmQ/194876-Mayor-concerned-over-rising-dog-bite-cases"
"739","060","","03","","","2017",2017-03-27 20:00:00,"5a8340adff261b48ad07489b_1","---JUD","20170328","JUD","",""," ",2,"int_the_news_karachi","06","","28","---GOV",6,"GOV","","http://feedproxy.google.com/~r/TheNewsInternational-Karachi/~3/uiaHnKZQcuc/194875-Law-officers-comments-sought-over-plea-to-reform-rape-investigations"
"740","030","","03","","PAK","2017",2017-03-27 20:00:00,"5a8340adff261b48ad07489b_6","---GOV","20170328","GOV","26.13333",""," Sindh",1,"int_the_news_karachi","03","","28","---GOV",4,"GOV","68.76667","http://feedproxy.google.com/~r/TheNewsInternational-Karachi/~3/uiaHnKZQcuc/194875-Law-officers-comments-sought-over-plea-to-reform-rape-investigations"
"741","060","PAK","03","","PAK","2017",2017-03-27 20:00:00,"5a8340acff261b48ad074898_1","PAKGOV","20170328","GOV","24.8608","","Karachi Sindh",2,"int_the_news_karachi","06","","28","---GOV",6,"GOV","67.0104","http://feedproxy.google.com/~r/TheNewsInternational-Karachi/~3/AhQgmQOPu2o/194873-Mayor-concerned-over-rising-dog-bite-cases"
"742","010","","03","","TUR","2017",2017-03-27 20:00:00,"5a8340abff261b48ad07488b_1","---MED","20170328","MED","41.01384","","Istanbul İstanbul",0,"int_the_news_karachi","01","HLH","28","---HLH",0,"","28.94966","http://feedproxy.google.com/~r/TheNewsInternational-Karachi/~3/fqd7vgCiSeE/194865-Pakistani-doctors-to-help-Syrian-refugees-in-Turkey"
"743","030","","03","TUR","","2017",2017-03-27 20:00:00,"5a8340abff261b48ad07488b_2","---MED","20170328","MED","",""," ",1,"int_the_news_karachi","03","NGO;LEG","28","TURNGOLEG",4,"","","http://feedproxy.google.com/~r/TheNewsInternational-Karachi/~3/fqd7vgCiSeE/194865-Pakistani-doctors-to-help-Syrian-refugees-in-Turkey"
"744","043","TUR","03","SYR","TUR","2017",2017-03-27 20:00:00,"5a8340abff261b48ad07488b_5","TUR","20170328","","39","","Republic of Turkey ",1,"int_the_news_karachi","04","REF","28","SYRREF",2.8,"","35","http://feedproxy.google.com/~r/TheNewsInternational-Karachi/~3/fqd7vgCiSeE/194865-Pakistani-doctors-to-help-Syrian-refugees-in-Turkey"
"745","010","","03","","","2017",2017-03-27 20:00:00,"5a8340acff261b48ad074899_1","---GOV","20170328","GOV","",""," ",0,"nigeria_sunnews","01","","28","---GOV",0,"GOV","","http://sunnewsonline.com/ayade-cries-out-over-cross-river-revenue-allocation/"
"746","043","USA","03","","USA","2017",2017-03-27 20:00:00,"5a8340adff261b48ad07489f_1","USA","20170328","","37.13054","","Washington Utah",1,"nigeria_vangard","04","","28","---GOV",2.8,"GOV","-113.50829","http://www.vanguardngr.com/2017/03/deltans-diaspora-host-summit-states-economy-washington/"
"747","190","USA","03","IRQ","IRQ","2017",2017-03-27 20:00:00,"5a8340acff261b48ad074892_4","USA","20170328","","36.335","","Mosul ",4,"wn_asia","19","","28","IRQCVL",-10,"CVL","43.11889","https://article.wn.com/view/2017/03/28/Appendix_3X_Initial_Directors_Interest_Notice_Michael_Knox/"
"748","074","","03","IRQ","IRQ","2017",2017-03-26 20:00:00,"5a834072ff261b48ad07466a_1","---HRI","20170327","","36.335","HRI","Mosul Muḩāfaz̧at Nīnawá",2,"ocregister_ap","07","","27","IRQCVL",8.5,"CVL","43.11889","http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-03-27-ML--Iraq-Civilian%20Deaths/id-968b7464cd1747febe7bb17834a4f901"
"749","015","IRQ","03","","IRQ","2017",2017-03-26 20:00:00,"5a834072ff261b48ad07466a_2","IRQCVL","20170327","CVL","36.335","","Mosul Muḩāfaz̧at Nīnawá",0,"ocregister_ap","01","","27","---CVL",0,"CVL","43.11889","http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-03-27-ML--Iraq-Civilian%20Deaths/id-968b7464cd1747febe7bb17834a4f901"
"750","015","IRQ","03","","IRQ","2017",2017-03-26 20:00:00,"5a834072ff261b48ad07466a_3","IRQCVL","20170327","CVL","36.335","","Mosul Muḩāfaz̧at Nīnawá",0,"ocregister_ap","01","","27","---CVL",0,"CVL","43.11889","http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-03-27-ML--Iraq-Civilian%20Deaths/id-968b7464cd1747febe7bb17834a4f901"
"751","015","IRQ","03","","IRQ","2017",2017-03-26 20:00:00,"5a834072ff261b48ad07466a_4","IRQCVL","20170327","CVL","36.335","","Mosul Muḩāfaz̧at Nīnawá",0,"ocregister_ap","01","","27","---CVL",0,"CVL","43.11889","http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-03-27-ML--Iraq-Civilian%20Deaths/id-968b7464cd1747febe7bb17834a4f901"
"752","015","IRQ","03","","IRQ","2017",2017-03-26 20:00:00,"5a834072ff261b48ad07466a_5","IRQCVL","20170327","CVL","36.335","","Mosul Muḩāfaz̧at Nīnawá",0,"ocregister_ap","01","","27","---CVL",0,"CVL","43.11889","http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-03-27-ML--Iraq-Civilian%20Deaths/id-968b7464cd1747febe7bb17834a4f901"
"753","010","","03","","","2017",2017-03-27 20:00:00,"5a8340acff261b48ad074894_5","---JUD","20170328","JUD","",""," ",0,"int_the_news_karachi","01","","28","---JUD",0,"JUD","","http://feedproxy.google.com/~r/TheNewsInternational-Karachi/~3/ZM-l-D4BFOk/194870-SHC-seeks-comments-on-plea-against-extrajudicial-killings"
"754","060","","03","","","2017",2017-03-27 20:00:00,"5a8340acff261b48ad074896_1","---JUD","20170328","JUD","",""," ",2,"int_the_news_karachi","06","","28","---GOV",6,"GOV","","http://feedproxy.google.com/~r/TheNewsInternational-Karachi/~3/l7SlgKuIzMI/194872-Law-officers-comments-sought-over-plea-to-reform-rape-investigations"
"755","030","","03","","PAK","2017",2017-03-27 20:00:00,"5a8340acff261b48ad074896_6","---GOV","20170328","GOV","26.13333",""," Sindh",1,"int_the_news_karachi","03","","28","---GOV",4,"GOV","68.76667","http://feedproxy.google.com/~r/TheNewsInternational-Karachi/~3/l7SlgKuIzMI/194872-Law-officers-comments-sought-over-plea-to-reform-rape-investigations"
"756","190","","03","PAK","PAK","2017",2017-03-27 20:00:00,"5a8340aeff261b48ad0748a7_1","---COP","20170328","COP","31.558","","Lahore Punjab Province",4,"int_the_news_lahore","19","","28","PAKCVL",-10,"CVL","74.35071","http://feedproxy.google.com/~r/TheNewsInternational-Lahore/~3/Y5wj0tsVTYw/194880-Woman-killed-by-in-laws-for-honour"
"757","010","","03","","","2017",2017-03-27 20:00:00,"5a8340abff261b48ad07488d_5","---JUD","20170328","JUD","",""," ",0,"int_the_news_karachi","01","","28","---JUD",0,"JUD","","http://feedproxy.google.com/~r/TheNewsInternational-Karachi/~3/b0QIfvMff-c/194866-SHC-seeks-comments-on-plea-against-extrajudicial-killings"
"758","060","PAK","03","PAK","PAK","2017",2017-03-27 20:00:00,"5a8340aeff261b48ad0748a4_1","PAKGOV","20170328","GOV","30","","Islamic Republic of Pakistan ",2,"int_the_news_lahore","06","","28","PAK",6,"","70","http://feedproxy.google.com/~r/TheNewsInternational-Lahore/~3/0t2xPooePlc/194878-Railways-gets-notice-for-Rs469m-tax-evasion"
